Machine Identifier,Site Session ID,Domain ID,Date of Activity,Time of Activity,Product Category ID,Product Name,product Quantity,Product Total Price,Basket Total,Most Education -- Head of Household,Census Region,Household Size,Oldest Age -- Head of Household,Household Income,Children Present,Racial Background,Connection Speed,Country of Origin,Zip Code,Domain Name
95104029,7.90124E+13,4.04667E+18,20120516,2:05:58,48,IT'S NOT RIGHT BUT IT'S OKAY (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,7.90685E+13,4.04667E+18,20120503,3:37:01,48,HOW WILL I KNOW (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,7.97186E+13,4.04667E+18,20120403,0:57:45,48,CALL ME MAYBE MUSIC DOWNLOAD,1,0.99,0.99,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,8.03674E+13,4.04667E+18,20120424,3:01:19,48,SOMEBODY THAT I USED TO KNOW (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,8.03674E+13,4.04667E+18,20120424,3:01:19,48,MARRY YOU (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,8.03674E+13,4.04667E+18,20120424,3:01:19,48,HUMAN NATURE (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,8.03674E+13,4.04667E+18,20120424,3:01:19,48,FAITHFULLY (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,8.03674E+13,4.04667E+18,20120424,3:01:19,48,TEENAGE DREAM (GLEE CAST VERSION) MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95104029,8.03674E+13,4.04667E+18,20120424,3:01:19,48,FAITHFULLY MUSIC DOWNLOAD,1,1.29,1.29,99,3,1,11,7,0,1,1,0,60611,amazon.com
95107644,7.698E+13,4.04667E+18,20120505,20:11:01,1,AMAZONBASICS HDMI TO DVI  ADAPTER CABLE (9.8 FEET/3.0 METERS) N/A,1,6.99,205.99,99,4,4,7,7,1,3,1,0,80526,amazon.com
95107644,7.698E+13,4.04667E+18,20120505,20:11:01,36,"HAUPPAUGE 1445 HD-PVR GAMING EDITION HIGH DEFINITION PERSONAL VIDEO RECORDER FOR USE WITH PC, PS3, XBOX 360, AND WII N/A",1,199,205.99,99,4,4,7,7,1,3,1,0,80526,amazon.com
95108276,7.03038E+13,4.04667E+18,20120108,20:06:04,21,"KILLING LINCOLN THE SHOCKING ASSASSINATION THAT CHANGED AMERICA FOREVER EBOOK MARTIN DUGARD, BILL O'REILLY KINDLE STORE N/A",1,12.99,17.47,99,2,5,9,7,1,1,1,0,60515,amazon.com
95109585,1.01215E+14,4.04667E+18,20120628,13:00:07,23,WANDA SYKES - TONGUE UNTIED N/A,1,4.99,7.97,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.18713E+11,4.04667E+18,20121212,7:18:53,23,JOYEUX NOEL (WIDESCREEN) N/A,1,9.59,29.35,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.18713E+11,4.04667E+18,20121212,7:18:53,23,LITTLE VOICE N/A,1,12.78,29.35,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.18713E+11,4.04667E+18,20121212,7:18:53,99,THE CLANDESTINE MARRIAGE N/A,1,6.98,29.35,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,9,WILTON MICKEY MOUSE COOKIE CUTTER SET N/A,1,6.1,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,23,THE HANGOVER (UNRATED EDITION) [BLU-RAY] N/A,1,11.38,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,23,NEW YEAR'S EVE (+ULTRAVIOLET DIGITAL COPY) [BLU-RAY] N/A,1,9.99,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,37,BELKIN F8Z492TTP BLUETOOTH MUSIC RECEIVER N/A,1,19.99,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,55,MINNIE BOWS STICKER BOXES N/A,1,5.8,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,23,HOME ALONE (FAMILY FUN EDITION) [BLU-RAY] N/A,1,9.99,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,21,TERRORISTS N/A,1,8.43,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,23,UNCLE BUCK [BLU-RAY] N/A,1,7.88,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.31823E+11,4.04667E+18,20121210,0:20:47,23,THE HANGOVER PART II (COMBO PACK BLU-RAY AND DVD - ULTRAVIOLET DIGITAL COPY) N/A,1,8.91,88.47,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.32874E+11,4.04667E+18,20121115,0:15:51,23,MILLER'S CROSSING  [BLU-RAY] N/A,1,17.93,27.92,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.32874E+11,4.04667E+18,20121115,0:15:51,21,THE TRUTH ABOUT LOVE N/A,1,9.99,27.92,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.45701E+11,4.04667E+18,20121114,2:34:00,23,THE ELF ON THE SHELF - GIRL ELF EDITION WITH NORTH POLE BLUE EYED GIRL ELF AND GIRL-CHARACTER THEMED STORYBOOK N/A,1,29.95,36.49,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.89565E+11,4.04667E+18,20121004,2:13:52,23,ABSOLUTELY FABULOUS 20TH ANNIVERSARY SPECIALS N/A,1,19.99,28.59,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.89565E+11,4.04667E+18,20121004,2:13:52,16,COLGATE CLASSIC SOFT FULL HEAD TOOTHBRUSH - 1 EA COLORS MAY VARY N/A,1,1.59,28.59,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.91123E+11,4.04667E+18,20120902,20:52:05,23,SHARON OSBOURNE SURVIVOR MY STORY THE NEXT CHAPTER (VOL. 2) N/A,1,0.99,41.9,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.91123E+11,4.04667E+18,20120902,20:52:05,23,"TRUST ME, I'M DR. OZZY ADVICE FROM ROCK'S ULTIMATE SURVIVOR N/A",1,4.95,41.9,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,3.91123E+11,4.04667E+18,20120902,20:52:05,23,4TH STREET FEELING [DELUXE EDITION] N/A,2,27.98,41.9,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.53237E+13,4.04667E+18,20120222,8:49:35,23,TRACEY TAKES ON - THE COMPLETE SECOND SEASON (1996) N/A,1,5.32,48.07,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.53237E+13,4.04667E+18,20120222,8:49:35,22,MAD ABOUT YOU THE FINAL FRONTIER - MUSIC FROM AND INSPIRED BY THE TELEVISION SERIES N/A,1,0.01,48.07,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.53237E+13,4.04667E+18,20120222,8:49:35,23,OUT OF SIGHT [BLU-RAY] N/A,1,10.99,48.07,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.53237E+13,4.04667E+18,20120222,8:49:35,11,LINK DEPOT HDMI TO HDMI CABLE (25 FEET) N/A,1,6.8,48.07,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.53237E+13,4.04667E+18,20120222,8:49:35,23,TRACEY TAKES ON... THE COMPLETE FIRST SEASON (1996) N/A,1,4.18,48.07,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.76525E+13,4.04667E+18,20120312,21:55:39,23,TRACEY ULLMAN - LIVE AND EXPOSED (2005) N/A,1,8.99,29.8,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.76525E+13,4.04667E+18,20120312,21:55:39,23,TRACEY ULLMAN'S STATE OF THE UNION: COMPLETE SEASON TWO (2009) N/A,1,16.84,29.8,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.81059E+13,4.04667E+18,20120321,20:54:33,23,WANDA SYKES I'MA BE ME N/A,1,11.99,40.78,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.81059E+13,4.04667E+18,20120321,20:54:33,23,TRACEY TAKES ON... COMPLETE SEASONS 3 & 4 N/A,1,8.84,40.78,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,7.81059E+13,4.04667E+18,20120321,20:54:33,21,TRACEY ULLMAN'S STATE OF THE UNION SEASON 3 N/A,1,16.97,40.78,99,1,4,5,6,1,1,1,0,6109,amazon.com
95109585,9.288E+13,4.04667E+18,20120630,13:24:07,17,DR DRAMA N/A,1,4.15,7.13,99,1,4,5,6,1,1,1,0,6109,amazon.com
95112109,1.03245E+14,4.04667E+18,20120607,18:19:24,21,FIFTY SHADES DARKER BOOK TWO OF THE FIFTY SHADES TRILOGY EBOOK E L JAMES KINDLE STORE N/A,1,9.99,14.47,99,4,3,9,7,0,1,1,0,89128,amazon.com
95112109,1.09635E+14,4.04667E+18,20120803,20:20:56,23,THE MAYFAIR MOON (THE DARKWOODS TRILOGY #1) J.A. REDMERSKI  KINDLE STORE N/A,1,2.99,7.47,99,4,3,9,7,0,1,1,0,89128,amazon.com
95112109,1.10739E+14,4.04667E+18,20120716,3:09:40,16,OXY5001 MEGA THERMOGENIC WEIGHT LOSS SUPPLEMENT 120-CAPSULES N/A,1,29.95,35.21,99,4,3,9,7,0,1,1,0,89128,amazon.com
95112485,7.5878E+13,4.04667E+18,20120118,0:37:28,21,"THE SEVENTH GATE A DEATH GATE NOVEL, VOLUME 7 N/A",1,0.01,14,99,1,3,9,1,1,5,1,1,10507,amazon.com
95112485,7.5878E+13,4.04667E+18,20120118,0:37:28,22,INTO THE LABYRINTH (DEATH GATE CYCLE) N/A,1,0.01,14,99,1,3,9,1,1,5,1,1,10507,amazon.com
95113013,7.74374E+13,4.04667E+18,20120506,18:54:55,37,"BELKIN SCREEN OVERLAY 3-PACK FOR IPOD TOUCH 2G, 3G (CLEAR) N/A",1,4.95,22.4,99,4,4,6,2,1,5,1,0,92335,amazon.com
95113198,3.35767E+11,4.04667E+18,20121109,20:12:12,6,NEW GRADE A TEAK WOOD 33\\1 DOUBLE CURVED SEAT SHOWER / BATH ROOM / POOL / SPA STOOL BENCH N/A,1,209.95,228.67,99,2,2,11,3,0,1,1,0,49629,amazon.com
95113865,7.29785E+13,4.04667E+18,20120121,15:33:42,54,IDEAL 300 PIECE BUILDING SET W/20 PC. ACTION FIGURES N/A,1,45.88,60.07,99,3,3,8,6,0,1,1,1,19709,amazon.com
95114878,1.02446E+14,4.04667E+18,20120604,6:30:24,54,YUGIOH EPIC DAWN BATTLE PACK BOOSTER BOX 36 PACKS TOYS & GAMES N/A,1,54.58,59.06,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,1.05463E+14,4.04667E+18,20120703,14:40:31,54,"KARAKURI KOMACHI MDL 224 ""NINISHI"" - YUGIOH EXTREME VICTORY TOYS & GAMES N/A",1,0.92,5.4,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,1.05463E+14,4.04667E+18,20120703,14:40:31,54,YU-GI-OH! - KARAKURI STRATEGIST MDL 248 NISHIPACHI (STBL-EN021) - STARSTRIKE BLAST - 1ST EDITION - COMMON TOYS & GAMES N/A,1,0.99,5.47,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,1.05463E+14,4.04667E+18,20120703,14:40:31,54,"YU-GI-OH! - KARAKURI NINJA MDL 919 ""KUICK"" (STOR-EN028) - STORM OF RAGNAROK - 1ST EDITION - COMMON TOYS & GAMES N/A",1,0.24,4.72,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,7.95937E+13,4.04667E+18,20120529,18:07:12,23,YU-GI-OH! - GORZ THE EMISSARY OF DARKNESS - DARK LEGENDS - #DLG1-EN000 - UNLIMITED EDITION - SECRET RARE TOYS & GAMES N/A,1,1,5.48,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,7.95937E+13,4.04667E+18,20120529,18:07:12,54,INZEKTOR DRAGONFLY ORCS-EN020 TOYS & GAMES N/A,1,1.49,5.97,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,7.95937E+13,4.04667E+18,20120529,18:07:12,23,YU-GI-OH! - DARK ARMED DRAGON - GOLD SERIES 2 - #GLD2-EN031 - LIMITED EDITION - RARE TOYS & GAMES N/A,1,6.43,10.91,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,7.95937E+13,4.04667E+18,20120529,18:07:12,54,YUGIOH ZEXAL ORDER OF CHAOS SINGLE CARD INZEKTOR AXE - ZEKTAHAWK ORCS-EN000 SUPER RARE TOYS & GAMES N/A,1,2.91,7.39,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,9.37561E+13,4.04667E+18,20120624,6:11:44,54,YU-GI-OH! - SHIEN'S SMOKE SIGNAL - STORM OF RAGNAROK - #STOR-EN048 - 1ST EDITION - RARE TOYS & GAMES N/A,1,2.52,7,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,9.37561E+13,4.04667E+18,20120624,6:11:44,23,YUGIOH 5DS STORM OF RAGNAROK LEGENDARY SIX SAMURAI - SHI EN ULTRA RARE SINGLE CARD TOYS & GAMES N/A,1,10.93,15.41,99,1,5,9,4,1,3,1,0,14105,amazon.com
95114878,9.61089E+13,4.04667E+18,20120609,4:12:31,54,YUGIOH BLACK LUSTER SOLDIER - ENVOY OF THE BEGINNING GOLD SERIES 4 GOLD RARE TOYS & GAMES N/A,1,39.9,44.38,99,1,5,9,4,1,3,1,0,14105,amazon.com
95149127,3.75192E+11,4.04667E+18,20121007,14:07:41,54,2 SYMA S107G R/C HELICOPTERS YELLOW & RED WITH GYRO USA N/A,1,44.92,44.92,99,3,2,5,5,1,1,1,0,32222,amazon.com
95149127,7.80318E+13,4.04667E+18,20120314,0:51:20,27,KIA IPOD CABLE N/A,1,12.95,19.9,99,3,2,5,5,1,1,1,0,32222,amazon.com
95149464,3.45944E+11,4.04667E+18,20121108,21:44:13,99,THE BILLIONAIRE'S BARGAIN SAM CRESCENT  KINDLE STORE N/A,1,5.99,10.47,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,99,MY SCANDALOUS VISCOUNT (INFERNO CLUB) N/A,1,7.99,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,21,PALEO SLOW COOKING GLUTEN FREE RECIPES MADE SIMPLE N/A,1,17.88,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,99,NEVER SEDUCE A SCOT THE MONTGOMERYS AND ARMSTRONGS N/A,1,7.99,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,16,LADY LOUISA'S CHRISTMAS KNIGHT N/A,1,7.99,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,21,EVERYDAY PALEO FAMILY COOKBOOK REAL FOOD FOR REAL LIFE N/A,1,17.03,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,21,"THE DIET CURE THE 8-STEP PROGRAM TO REBALANCE YOUR BODY CHEMISTRY AND END FOOD CRAVINGS, WEIGHT GAIN, AND MOOD SWINGS--NATURALLY N/A",1,10.88,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95149464,3.65334E+11,4.04667E+18,20121018,17:10:09,13,"PURITY FARM ORGANIC GHEE, CLARIFIED BUTTER, 13-OUNCE N/A",2,31.96,133.64,99,2,2,7,7,1,1,1,0,54494,amazon.com
95150646,3.93693E+11,4.04667E+18,20120907,12:47:41,21,"THEORETICAL PERSPECTIVES FOR DIRECT SOCIAL WORK PRACTICE A GENERALIST-ECLECTIC APPROACH, SECOND EDITION (SPRINGER SERIES ON SOCIAL WORK) N/A",1,57.06,61.05,99,2,5,2,3,1,1,1,0,55803,amazon.com
95151484,3.90763E+11,4.04667E+18,20120930,22:54:27,30,"NEW EXTENDED REPLACEMENT LAPTOP BATTERY FOR DELL STUDIO 17 1735 1737 (LI-ION, 11.1V, 7800MAH, 87WHR, 9 CELLS) WITH 2 YEARS WARRANTY N/A",1,33.54,71.99,99,2,2,10,5,1,1,1,0,48827,amazon.com
95151484,3.90763E+11,4.04667E+18,20120930,22:54:27,30,SUPERB CHOICE NEW LAPTOP REPLACEMENT BATTERY FOR HP PAVILION DV7 SERIES DV7 DV7T DV7Z DV7T-1000 DV7Z-1000 DV7-1000 DV7-1001 DV7-1002 DV7-1003 DV7-1020 DV7-1130 DV7-1134 DV7-1137 DV7-1150 DV7-1170 HDX1 N/A,1,28.99,71.99,99,2,2,10,5,1,1,1,0,48827,amazon.com
95152889,1.02654E+14,4.04667E+18,20120619,7:27:14,4,CASIO DRESS DIGITAL MENS WATCH A168WG9 N/A,1,31.83,41.78,99,4,4,7,2,1,2,1,0,92407,amazon.com
95153509,3.06056E+11,4.04667E+18,20121218,21:18:33,21,HOW TO DRAW AQUARIUM ANIMALS (DOVER HOW TO DRAW) N/A,1,4.99,41.91,99,1,2,11,6,1,1,1,0,4769,amazon.com
95153509,3.06056E+11,4.04667E+18,20121218,21:18:33,54,DRAW CARS N/A,1,8.99,41.91,99,1,2,11,6,1,1,1,0,4769,amazon.com
95153509,3.06056E+11,4.04667E+18,20121218,21:18:33,21,HOW TO DRAW FACES (DOVER HOW TO DRAW) N/A,1,4.99,41.91,99,1,2,11,6,1,1,1,0,4769,amazon.com
95153509,3.06056E+11,4.04667E+18,20121218,21:18:33,21,HOW TO DRAW FOREST ANIMALS (DOVER HOW TO DRAW) N/A,1,4.99,41.91,99,1,2,11,6,1,1,1,0,4769,amazon.com
95153706,7.58223E+13,4.04667E+18,20120331,0:19:46,22,EMPIRE 3 PACK OF CRYSTAL CLEAR SCREEN PROTECTORS FOR MOTOROLA DROID A855 [EMPIRE PACKAGING] N/A,1,2.33,5.68,99,4,2,3,6,1,5,1,1,85020,amazon.com
95153706,7.58223E+13,4.04667E+18,20120331,0:19:46,33,CELLET RED RUBBERIZED PROGUARD FOR MOTOROLA DROID A855 N/A,1,2.7,5.68,99,4,2,3,6,1,5,1,1,85020,amazon.com
95153706,7.7683E+13,4.04667E+18,20120327,4:38:38,33,VERIZON MOTOROLA DROID A855 ANDROID CELL PHONE (NO CONTRACT) N/A,1,62.99,65.49,99,4,2,3,6,1,5,1,1,85020,amazon.com
95153914,3.12081E+11,4.04667E+18,20121214,4:00:48,23,THE DEEP THE EXTRAORDINARY CREATURES OF THE ABYSS N/A,1,37.8,37.8,99,4,2,8,2,0,1,0,0,92544,amazon.com
95154450,1.02525E+14,4.04667E+18,20120812,22:39:45,21,A GIFT OF HOPE HELPING THE HOMELESS N/A,1,10.99,10.99,99,1,2,11,1,1,1,1,0,17241,amazon.com
95155110,7.96465E+13,4.04667E+18,20120523,3:09:13,21,THE DEFINING DECADE WHY YOUR TWENTIES MATTER--AND HOW TO MAKE THE MOST OF THEM NOW N/A,1,13.75,32.73,99,4,4,9,5,1,5,1,1,95307,amazon.com
95156830,7.4885E+13,4.04667E+18,20120214,21:12:36,21,JOHN COLTRANE HIS LIFE AND MUSIC (THE MICHIGAN AMERICAN MUSIC SERIES) N/A,1,6.95,16.88,99,3,3,10,3,1,2,1,0,32303,amazon.com
95156830,7.4885E+13,4.04667E+18,20120214,21:12:36,23,COLTRANE THE STORY OF A SOUND N/A,1,1.95,16.88,99,3,3,10,3,1,2,1,0,32303,amazon.com
95158199,2.33254E+11,4.04667E+18,20121225,17:57:48,1,LIKE MY MOTHER DOES LAUREN ALAINA OFFICIAL MUSIC N/A,1,0.99,5.47,99,3,3,11,5,1,1,1,0,78214,amazon.com
95158199,2.33254E+11,4.04667E+18,20121225,17:57:48,22,ON THE FLOOR JENNIFER LOPEZ MP3 DOWNLOADS N/A,1,0.99,5.47,99,3,3,11,5,1,1,1,0,78214,amazon.com
95158199,2.33254E+11,4.04667E+18,20121225,17:57:48,48,WOBBLE (RADIO VERSION) V.I.C. MP3 DOWNLOADS N/A,1,0.99,5.47,99,3,3,11,5,1,1,1,0,78214,amazon.com
95158907,3.49123E+11,4.04667E+18,20121126,21:34:38,33,KINDLE FIRE GLASS AND DIGITIZER ASSEMBLY N/A,1,34.94,48.26,99,1,2,7,5,1,1,1,0,14624,amazon.com
95158907,3.49123E+11,4.04667E+18,20121126,21:34:38,8,"8PC T6 T5 , CROSS OPENER SCREWDRIVER TOOL KIT FOR OPENING BLACKBERRY PHONES PDA MP3 PALM TREO POCKET PC LAPTOP IPHONE BLACKBERRY UNIVERSAL CELL PHONE REPAIR TOOL N/A",1,2.35,48.26,99,1,2,7,5,1,1,1,0,14624,amazon.com
95160850,2.93903E+11,4.04667E+18,20121228,21:22:50,21,"RIN-NE, VOL. 7 N/A",1,5.56,28.26,99,2,4,11,5,1,1,1,0,52806,amazon.com
95160850,2.93903E+11,4.04667E+18,20121228,21:22:50,21,"RIN-NE, VOL. 6 N/A",1,5.92,28.26,99,2,4,11,5,1,1,1,0,52806,amazon.com
95160850,2.93903E+11,4.04667E+18,20121228,21:22:50,21,"RIN-NE, VOL. 5 N/A",1,4.81,28.26,99,2,4,11,5,1,1,1,0,52806,amazon.com
95161002,3.8816E+11,4.04667E+18,20120928,8:02:17,13,FOBUS PADDLE POUCH BLACK DOUBLE MAG GLK9/40 6900P N/A,1,29.99,33.98,99,2,2,2,5,1,3,1,0,49242,amazon.com
95161002,3.8816E+11,4.04667E+18,20120928,8:02:17,15,GLOCK BENCH MAT N/A,1,10.9,31.63,99,2,2,2,5,1,3,1,0,49242,amazon.com
95161002,3.8816E+11,4.04667E+18,20120928,8:02:17,23,UAG PRO DISASSEMBLY 3/32 PUNCH ARMORERS GUNSMITH TAKEDOWN TAKE DOWN TOOL FOR ALL GLOCK PISTOL HANDGUNS N/A,1,9.95,31.63,99,2,2,2,5,1,3,1,0,49242,amazon.com
95161002,3.90536E+11,4.04667E+18,20120916,5:26:26,99,"FOBUS DOUBLE MAG POUCH, UNIV 9MM N/A",1,22.74,26.73,99,2,2,2,5,1,3,1,0,49242,amazon.com
95161002,3.9925E+11,4.04667E+18,20120914,4:19:13,40,"SMITH & WESSON MODEL 100 HANDCUFF, STANDARD, BLUED N/A",1,27.8,48.67,99,2,2,2,5,1,3,1,0,49242,amazon.com
95161002,3.9925E+11,4.04667E+18,20120914,4:19:13,17,GEN 1-3 GLOCK SLUG PLUG 17 19 20 21 22 23 24 31 32 34 35 37 38 JENTRA JP-1 MADE IN USA N/A,1,4.99,48.67,99,2,2,2,5,1,3,1,0,49242,amazon.com
95161235,1.00723E+14,4.04667E+18,20120615,2:00:53,29,MICROSOFT LIFECAM VX-5000 WEBCAM  (RED ACCENT) N/A,1,12.14,25.82,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,1.00723E+14,4.04667E+18,20120615,2:00:53,99,METALLIZED BEST OF N/A,1,10.7,25.82,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,1.10551E+14,4.04667E+18,20120731,18:42:27,22,IN A HEARTBEAT N/A,1,4,24.96,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,1.10551E+14,4.04667E+18,20120731,18:42:27,3,THE RED UMBRELLA N/A,1,6.99,24.96,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,1.11029E+14,4.04667E+18,20120802,2:41:58,33,APPLE IPHONE 3GS 8GB - UNLOCKED N/A,1,85,89.99,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,3.25336E+11,4.04667E+18,20121125,16:30:43,30,"CHAODA ZEBRA PRINT 15 INCHES, 15.4 INCHES, 15.6 INCHES, NOTEBOOK LAPTOP SLEEVE BAG CASE COVER WITH HIDE HANDLE N/A",1,8.55,19.72,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,3.25336E+11,4.04667E+18,20121125,16:30:43,27,WIRELESS CENTRAL BRAND HARD SNAP-ON SHIELD WITH BLACK AND WHITE ZEBRA DESIGN FACEPLATE COVER SLEEVE CASE FOR FOR SAMSUNG T769 GALAXY S BLAZE 4G (T-MOBILE) WITH TRI REMOVAL TOOL CASE [WC] N/A,1,1,19.72,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,3.25336E+11,4.04667E+18,20121125,16:30:43,33,SAMSUNG GALAXY S BLAZE 4G ANTI-GLARE SCREEN PROTECTOR SAMSUNG T769 N/A,1,1.41,19.72,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,3.25743E+11,4.04667E+18,20121103,16:12:06,17,TRANSFORMERS AUTOBOT CAR CHROME BADGE EMBLEM 3D LOGO N/A,2,7.98,28.81,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,3.25743E+11,4.04667E+18,20121103,16:12:06,14,GENUINE GM 00000000 RED CAMARO RS LOGO EMBLEM 2010 2011 CHEVY N/A,1,17.84,28.81,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,3.33692E+11,4.04667E+18,20121118,6:40:40,14,PREMIUM HEAVY METAL MIRROR CHROME CAMARO LICENSE PLATE FRAME WITH FREE CAPS N/A,1,11.45,18.75,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,4.00626E+11,4.04667E+18,20120923,17:42:26,34,SAMSUNG GALAXY S III/S3 GT-I9300 FACTORY UNLOCKED PHONE - INTERNATIONAL VERSION (PEBBLE BLUE) N/A,1,581.45,588.93,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,4.00693E+11,4.04667E+18,20120923,3:26:02,1,"YOUNGLAND GIRLS 2-6X TIERED DRESS, PINK/MULTI, 4T N/A",1,15,67.95,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,4.00693E+11,4.04667E+18,20120923,3:26:02,1,"YOUNGLAND GIRLS 2-6X TIERED DRESS, PINK/MULTI, 2T N/A",1,15,67.95,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,4.00693E+11,4.04667E+18,20120923,3:26:02,1,"YOUNGLAND GIRLS 2-6X PURPLE BUTTERFLY DRESS, PURPLE/WHITE, 3T N/A",1,15,67.95,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,4.00693E+11,4.04667E+18,20120923,3:26:02,1,"YOUNGLAND GIRLS 2-6X PURPLE BUTTERFLY DRESS, PURPLE/WHITE, 4T N/A",1,15,67.95,99,3,1,9,2,0,5,1,1,34741,amazon.com
95161235,4.13459E+11,4.04667E+18,20120925,2:24:19,1,INCUBUS - FORCE LOGO LADIES RINGER T-SHIRT - LARGE N/A,1,18.95,85.85,99,3,1,9,2,0,5,1,1,34741,amazon.com
